"Id","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"2433948","EB0ED114-EF95-4D95-9ABE-2DDB4BCECF61","11","2019-09-18 12:48:44","4","29","79","1"
"2433953","D2644369-0685-4910-A713-C10F47EBBA4C","11","2019-09-18 12:51:31","17","29","79","1"
"2433981","C4984F6C-E014-4162-BB30-278E80570CA1","11","2019-09-18 13:04:41","0","29","79","1"
"2434430","57E98383-C2AC-430E-B637-809A8768D67C","11","2019-09-18 16:33:05","4","10","48","1"
"2434585","57E98383-C2AC-430E-B637-809A8768D67C","11","2019-09-18 17:47:57","9","24","9","1"
"2434775","2DDF0152-6B66-4F81-AA8E-4050D1CF614B","10","2019-09-18 19:01:50","12","22","77","1"
"2435075","2DDF0152-6B66-4F81-AA8E-4050D1CF614B","10","2019-09-18 20:16:04","2","22","77","1"
"2435107","2DDF0152-6B66-4F81-AA8E-4050D1CF614B","10","2019-09-18 20:22:56","2","17","77","1"
"2436052","7AF80413-0650-49A3-9E1A-EEC553B56354","11","2019-09-19 12:39:27","11","65","61","1"
"2436403","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-19 15:48:07","28","58","75","1"
"2436850","2931713E-4DAB-4C1F-9E6D-9DC05859C500","10","2019-09-19 18:58:12","0","24","9","1"
"2437646","3C416B97-C1B1-4678-98F5-884E9FDB21A3","10","2019-09-20 00:44:36","24","33","75","1"
"2437673","3C416B97-C1B1-4678-98F5-884E9FDB21A3","10","2019-09-20 01:16:51","24","33","75","1"
"2437681","3C416B97-C1B1-4678-98F5-884E9FDB21A3","10","2019-09-20 01:40:49","0","12","75","1"
"2439714","3FC409F2-D6C3-4143-B715-B055967DFAA2","11","2019-09-21 11:22:18","0","55","32","1"
"2439717","3FC409F2-D6C3-4143-B715-B055967DFAA2","11","2019-09-21 11:23:10","0","58","75","1"
"2439720","F473E5EE-3BF3-484F-964F-EA759B9E73E9","11","2019-09-21 11:23:31","19","52","77","1"
"2439821","F473E5EE-3BF3-484F-964F-EA759B9E73E9","11","2019-09-21 12:27:04","7","32","48","1"
"2440129","5416D8BC-66A2-4E4B-A279-5AB0B562FED4","11","2019-09-21 15:24:37","25","29","79","1"
"2440148","F0195897-8671-4664-A46E-5F5F7FFB0C81","11","2019-09-21 15:39:28","7","12","75","1"
"2440194","F0195897-8671-4664-A46E-5F5F7FFB0C81","11","2019-09-21 16:06:22","5","12","75","1"
"2440428","F473E5EE-3BF3-484F-964F-EA759B9E73E9","11","2019-09-21 18:02:27","11","32","48","1"
"2440505","D2DB7826-51EE-45ED-94F8-7B45B6FF87BF","11","2019-09-21 18:36:26","6","15","27","1"
"2440653","A94C308F-BCB1-4DA9-BFC6-669076E6D719","10","2019-09-21 20:10:41","0","12","75","1"
"2440827","353520F3-35F0-405E-BB24-A9F2F689B34E","10","2019-09-21 21:49:16","9","24","9","1"
"2443275","DCBE788B-92CE-4343-81DF-569E0962C95C","11","2019-09-23 10:40:43","14","32","75","1"
"2443648","F473E5EE-3BF3-484F-964F-EA759B9E73E9","11","2019-09-23 15:18:46","12","58","75","1"
"2444454","C030083F-B3B9-4DB8-9434-D4BF7714C2F6","10","2019-09-23 20:10:25","19","32","11","1"
"2444735","A74066CE-0986-4F92-AB35-A8B8E87F4613","11","2019-09-23 21:29:14","13","55","32","1"
"2445154","C030083F-B3B9-4DB8-9434-D4BF7714C2F6","10","2019-09-24 08:48:26","12","27","11","1"
"2446212","380DCC2C-D00A-4F84-AE22-950D5FB1F688","9","2019-09-24 18:26:52","8","12","75","1"
"2446256","380DCC2C-D00A-4F84-AE22-950D5FB1F688","9","2019-09-24 18:38:17","2","24","9","1"
"2446735","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-09-24 21:25:36","9","20","48","1"
"2447319","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-25 11:04:28","27","55","32","1"
"2447489","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-25 12:30:24","11","32","48","1"
"2447594","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-25 13:34:32","29","58","75","1"
"2447908","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-09-25 16:07:05","29","65","61","1"
"2448207","905C8E27-F269-4AA8-A4E0-E46CD522E6A8","8","2019-09-25 18:09:34","10","12","75","1"
"2448257","0BE77448-F249-4721-81A4-C3920614297D","11","2019-09-25 18:27:37","21","29","79","1"
"2448284","F18A9263-E0B6-4F48-B1A5-BB3DC3778796","11","2019-09-25 18:33:05","41","65","61","1"
"2448710","9C8908A0-B763-4C37-BE2D-4080BF8CBAAF","11","2019-09-25 20:46:22","27","29","79","1"
"2448754","0479E34D-47DD-4F7D-BA08-7EDB838F6CBD","11","2019-09-25 20:58:37","19","55","32","1"
"2448921","2BD12D4F-3BCC-4DFE-A678-40506FDC36AB","10","2019-09-25 22:42:36","20","29","79","1"
"2448949","C4984F6C-E014-4162-BB30-278E80570CA1","11","2019-09-25 23:03:42","28","29","79","1"
"2448971","2BD12D4F-3BCC-4DFE-A678-40506FDC36AB","10","2019-09-25 23:24:23","7","29","79","1"
"2449314","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 10:58:35","11","32","48","1"
"2449371","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 11:37:15","11","32","48","1"
"2449501","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 12:43:26","9","32","48","1"
"2449542","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 13:09:04","10","32","48","1"
"2449565","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 13:19:09","12","32","48","1"
"2449593","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 13:38:50","11","32","48","1"
"2449723","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 14:47:57","11","32","48","1"
"2449737","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 14:58:32","11","32","48","1"
"2449768","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 15:15:33","11","32","48","1"
"2449776","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-26 15:21:14","11","32","48","1"
"2450222","7A788AF3-4E21-4205-9F9B-147DA8BA28C3","11","2019-09-26 18:58:39","8","21","86","1"
"2450239","7A788AF3-4E21-4205-9F9B-147DA8BA28C3","11","2019-09-26 19:03:41","9","24","9","1"
"2450256","7A788AF3-4E21-4205-9F9B-147DA8BA28C3","11","2019-09-26 19:10:35","2","10","48","1"
"2450476","607D9EDC-0028-4BA8-8F3A-1517FB398617","10","2019-09-26 20:37:11","11","12","63","1"
"2451059","9C4F107F-07EA-464A-8CF4-C5434BBBDB59","11","2019-09-27 09:34:13","3","35","27","1"
"2451063","550D7B73-7D3C-4F56-BBC1-5F20824D17F9","11","2019-09-27 09:34:40","9","35","27","1"
"2451072","B08F3A3C-3457-48F4-B8E1-680F960C822E","11","2019-09-27 09:38:09","10","35","27","1"
"2451170","F14719A9-BF61-4CED-A329-6411DE8CFD0B","10","2019-09-27 10:59:07","11","32","48","1"
"2451670","A0EC59B3-5D1C-4116-8F45-1533F54503E9","10","2019-09-27 15:43:14","0","21","86","1"
"2452727","9C4F107F-07EA-464A-8CF4-C5434BBBDB59","11","2019-09-28 12:56:24","14","35","27","1"
"2452750","D377E22F-A0EB-4429-95E3-AFDE93AF8729","10","2019-09-28 13:12:03","0","35","27","1"
"2452842","9C4F107F-07EA-464A-8CF4-C5434BBBDB59","11","2019-09-28 14:22:53","0","35","27","1"
"2452846","9C4F107F-07EA-464A-8CF4-C5434BBBDB59","11","2019-09-28 14:24:23","0","35","27","1"
"2454275","A7E5B7F1-DC56-4D40-BB88-1114B6B6C40E","11","2019-09-29 12:52:25","0","34","75","1"
"2455341","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-09-29 21:14:12","29","65","61","1"
"2455530","7DFD8266-67AF-487D-A05D-742B39F91866","11","2019-09-29 22:57:56","12","15","77","1"
"2457128","67D1A0AB-90AD-4B20-B6E9-FC4C0AD41A22","11","2019-09-30 20:16:37","23","34","75","1"
"2457429","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-09-30 21:36:16","25","65","61","1"
"2458436","B436FC5A-D5DE-49F2-BB62-5C05C3861F8C","11","2019-10-01 15:43:50","3","10","27","1"
"2458708","D9B015C2-D4AF-4AEF-B3BF-884F72AD5C8A","11","2019-10-01 17:51:29","29","34","75","1"
"2459195","AC29BF90-B50D-4BEB-8F3C-902E7986E981","11","2019-10-01 21:42:46","15","19","9","1"
"2459273","AC29BF90-B50D-4BEB-8F3C-902E7986E981","11","2019-10-01 22:11:13","12","18","9","1"
"2460824","B60D8F89-FAFA-4544-AB3A-9E0F554AC503","9","2019-10-02 17:46:38","0","12","75","1"
"2460960","3CC0CCA1-BF2B-4B4A-9B48-8EE1AB1BD2AB","10","2019-10-02 18:39:24","0","19","77","1"
"2461570","9369DF31-30B2-4CA2-891F-661D83D06B88","11","2019-10-02 21:53:37","15","15","27","1"
"2461682","DED6E1FF-7FD2-4994-8D50-22B7688EB024","11","2019-10-02 22:52:17","2","35","27","1"
"2461708","834D12BA-660C-4675-91D4-10B2AE4AC2B5","11","2019-10-02 23:11:21","7","10","27","1"
"2462113","801B80D1-1531-46FB-B258-0251B6671C3A","8","2019-10-03 12:20:59","32","34","75","1"
"2462162","1E44EEA2-A3A9-4D42-B47E-378C394D9217","11","2019-10-03 13:07:52","14","15","27","1"
"2462187","6CD4C5FC-BE1F-44B3-9CCC-14A048FB6C90","10","2019-10-03 13:14:47","0","17","27","1"
"2462205","6CD4C5FC-BE1F-44B3-9CCC-14A048FB6C90","10","2019-10-03 13:21:16","9","17","27","1"
"2462934","BC28AEA2-8261-4C6F-A5D1-0A22264556F3","11","2019-10-03 18:54:05","15","24","86","1"
"2463886","AE70AC34-B717-4566-BBAC-2CA61E73936B","11","2019-10-04 12:39:14","8","32","48","1"
"2464996","3FC409F2-D6C3-4143-B715-B055967DFAA2","11","2019-10-05 09:31:27","0","31","61","1"
"2465001","D7DFC538-49D8-477E-A5AC-9371F90D5A6B","11","2019-10-05 09:40:26","0","34","75","1"
"2465330","6EA5071D-DD15-48A2-B9C0-77EE79C54013","9","2019-10-05 13:57:32","7","18","48","1"
"2465718","F18A9263-E0B6-4F48-B1A5-BB3DC3778796","11","2019-10-05 18:26:53","0","65","61","1"
"2465719","F18A9263-E0B6-4F48-B1A5-BB3DC3778796","11","2019-10-05 18:28:27","43","64","61","1"
"2466449","90316118-7BD9-4074-8BF1-418B479018B6","-1","2019-10-06 11:40:22","10","35","27","1"
"2466650","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-06 13:16:51","2","10","27","1"
"2467207","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-06 16:35:47","32","65","61","1"
"2467365","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-10-06 17:50:38","25","65","61","1"
"2468105","A487387D-D29C-42EC-A65B-CC2E5BA34A79","11","2019-10-07 09:34:21","17","52","77","1"
"2469122","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-07 16:55:12","33","65","61","1"
"2469311","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-07 17:52:40","31","65","61","1"
"2469407","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-07 18:32:42","33","65","61","1"
"2469458","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-07 18:54:23","33","65","61","1"
"2469808","D036D571-C29E-4456-A58D-5CFA75D46260","9","2019-10-07 21:07:50","6","13","44","1"
"2470011","E29CC2E6-F118-44AA-8BB1-7DF2A090C9DF","9","2019-10-07 22:32:36","1","13","44","1"
"2470012","E29CC2E6-F118-44AA-8BB1-7DF2A090C9DF","9","2019-10-07 22:33:11","0","15","4","1"
"2470390","08CB91B6-04D1-4E06-BD00-80EA8C9AA66C","11","2019-10-08 10:30:39","0","55","32","1"
"2470701","F4FA0307-E0F3-4698-8DC3-DD9E956FD33F","11","2019-10-08 12:44:31","12","35","27","1"
"2474040","0FACB460-4604-4210-892C-4D1A40BF3BA6","9","2019-10-09 19:26:29","0","15","4","1"
"2474200","D7DFC538-49D8-477E-A5AC-9371F90D5A6B","11","2019-10-09 20:20:45","0","65","61","1"
"2474867","539BF0E1-24D7-4323-8B36-EECAC7B5C0C5","11","2019-10-10 09:36:57","0","15","27","1"
"2474871","539BF0E1-24D7-4323-8B36-EECAC7B5C0C5","11","2019-10-10 09:38:30","0","18","48","1"
"2475266","F18A9263-E0B6-4F48-B1A5-BB3DC3778796","11","2019-10-10 12:39:29","42","65","61","1"
"2475474","F18A9263-E0B6-4F48-B1A5-BB3DC3778796","11","2019-10-10 14:07:24","44","65","61","1"
"2475506","BC28AEA2-8261-4C6F-A5D1-0A22264556F3","11","2019-10-10 14:27:18","0","34","75","1"
"2478903","D796A9E8-ACF7-45DD-9253-DDFE5F10C522","11","2019-10-11 22:56:09","0","15","77","1"
"2479500","FC05AC89-7A0F-4A26-AE3F-495C3225A433","11","2019-10-12 12:56:33","0","10","27","1"
"2480080","6EA5071D-DD15-48A2-B9C0-77EE79C54013","9","2019-10-12 17:52:56","0","19","48","1"
"2481404","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-10-13 13:38:15","34","65","61","1"
"2481671","F4B8712A-473A-42B6-A253-452B204272E7","10","2019-10-13 15:35:03","9","14","48","1"
"2482039","9E9A9ADF-7C36-4053-BDFE-65AA8E7DCE50","11","2019-10-13 18:22:52","17","34","75","1"
"2482572","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-10-13 22:39:47","33","65","61","1"
"2482828","8A33435A-A71E-4871-8910-04C2CBC97296","8","2019-10-14 09:35:49","7","16","27","1"
"2482998","74E3F7F2-71E8-4B62-A1E1-081C62A8FE61","10","2019-10-14 11:17:45","34","65","61","1"
"2483322","DED6E1FF-7FD2-4994-8D50-22B7688EB024","11","2019-10-14 14:55:54","3","35","27","1"
"2483820","EF4521F0-6137-47DE-AD17-5FDFFB4A336F","9","2019-10-14 18:04:19","0","36","32","1"
"2483831","EF4521F0-6137-47DE-AD17-5FDFFB4A336F","9","2019-10-14 18:09:01","13","20","32","1"
"2483873","8F182C98-0DA7-41A5-BF6E-149D58049F0B","11","2019-10-14 18:21:33","31","65","61","1"
"2484379","6EA5071D-DD15-48A2-B9C0-77EE79C54013","9","2019-10-14 20:54:50","0","17","75","1"
"2484643","8A33435A-A71E-4871-8910-04C2CBC97296","8","2019-10-14 22:20:15","12","15","27","1"
"2484823","FD4DC1CA-AF5C-495B-8392-BD8015FE812C","9","2019-10-14 23:57:17","0","10","48","1"
"2485279","500955EB-6BCD-4F1B-9C48-70195B86E800","10","2019-10-15 11:21:10","11","20","27","1"
"2485474","06EFE7AE-EC0F-4F98-A879-E8F5DA8878A3","10","2019-10-15 12:44:15","14","36","32","1"
"2485529","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-10-15 13:17:17","10","24","86","1"
"2485552","06EFE7AE-EC0F-4F98-A879-E8F5DA8878A3","10","2019-10-15 13:32:57","27","33","32","1"
"2485666","1776367B-F839-4A1C-827C-8E1693A7E730","11","2019-10-15 14:33:39","11","18","48","1"
"2485784","1776367B-F839-4A1C-827C-8E1693A7E730","11","2019-10-15 15:12:35","15","18","48","1"
"2485807","1776367B-F839-4A1C-827C-8E1693A7E730","11","2019-10-15 15:21:41","17","18","48","1"
"2485820","1776367B-F839-4A1C-827C-8E1693A7E730","11","2019-10-15 15:26:18","11","18","48","1"
"2485935","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-10-15 16:24:39","16","22","86","1"
"2486422","64A960C7-105D-4CDB-BB3E-0A8DA8C06570","10","2019-10-15 19:26:44","0","15","4","1"
"2487892","A99D3975-E2A7-4BC1-AF08-840C7F23CF3E","8","2019-10-16 14:53:01","3","28","78","1"
"2488835","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-16 21:24:59","15","23","46","1"
"2488935","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-16 22:00:33","15","24","46","1"
"2489003","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-16 22:23:59","18","19","15","1"
"2489072","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-16 22:56:19","15","16","15","1"
"2490334","107DD848-AF65-4AA4-9896-03358344A153","11","2019-10-17 18:01:30","0","25","75","1"
"2490698","88023D62-D318-4D0F-8FEF-0EF1C548AEEA","9","2019-10-17 20:58:25","0","15","4","1"
"2491754","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-10-18 13:21:27","21","25","86","1"
"2491822","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-10-18 13:53:59","16","17","86","1"
"2491939","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-10-18 14:35:27","20","25","86","1"
"2494117","F73B16A1-1AC2-4A53-A745-9B5343D3778C","11","2019-10-19 21:44:40","0","32","48","1"
"2494479","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-20 09:41:43","10","28","46","1"
"2494522","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-20 10:14:03","16","16","15","1"
"2494540","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-20 10:23:01","27","28","46","1"
"2494601","1077DF1D-6D8A-4CAD-8EF5-BEA56A07F780","100","2019-10-20 10:58:28","22","24","46","1"
"2496206","B5B93C9A-425B-4185-BD0D-2883E7B81BE5","11","2019-10-20 22:14:12","18","31","61","1"
"2496289","B5B93C9A-425B-4185-BD0D-2883E7B81BE5","11","2019-10-20 23:27:22","0","31","61","1"
"2497134","60230163-E00B-43A6-90CF-3A3121004F2B","9","2019-10-21 16:11:13","2","30","4","1"
"2499534","BC28AEA2-8261-4C6F-A5D1-0A22264556F3","11","2019-10-22 18:00:55","0","24","86","1"
"2501817","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-10-23 18:06:55","8","32","48","1"
"2501999","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-10-23 18:59:23","0","32","48","1"
"2502015","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-10-23 19:04:25","0","32","48","1"
"2502022","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-10-23 19:05:22","0","32","48","1"
"2502025","C532EA1D-5597-4990-A22B-9D3A0D2E073C","11","2019-10-23 19:06:22","0","32","48","1"
"2508595","41DCD44A-79FA-46E4-B1CF-4D19CD19C598","10","2019-10-24 12:28:30","12","17","27","1"
"2510490","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-10-25 10:41:14","11","15","27","1"
"2510491","5A5DB54B-A595-4004-9F3A-EC1C0EC1A1B1","10","2019-10-25 10:41:31","11","15","27","1"
"2510802","579606B8-02F1-44D9-8B8F-3F4552B58B10","8","2019-10-25 13:51:27","1","23","46","1"
"2510820","6180EE62-225F-4942-8444-D9D229E1C564","10","2019-10-25 13:58:01","16","33","61","1"
"2510831","579606B8-02F1-44D9-8B8F-3F4552B58B10","8","2019-10-25 14:01:21","3","28","46","1"
"2513072","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-26 21:25:53","9","9","48","1"
"2513102","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-26 21:55:23","15","15","63","1"
"2513142","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-26 22:31:48","11","15","75","1"
"2513541","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-27 11:15:22","6","13","44","1"
"2513567","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-27 11:30:23","0","15","4","1"
"2513570","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-27 11:30:44","2","24","9","1"
"2513577","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-27 11:34:43","15","19","11","1"
"2513604","82AAED09-1ABB-49E5-A6CF-609E0E6D24F3","9","2019-10-27 11:49:00","0","18","86","1"
"2515873","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-28 12:45:42","9","9","48","1"
"2515910","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-28 13:00:20","8","11","75","1"
"2517237","777AE69B-354D-431A-B42A-D870173AE69C","9","2019-10-28 21:26:09","0","10","48","1"
"2517395","B414DFE9-9CF0-4E85-A714-AA6717DE0151","11","2019-10-28 22:38:44","0","58","9","1"
"2518436","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-10-29 14:33:31","12","15","27","1"
"2518733","830339D1-2942-470F-AB2B-E5AAD7FB4BB3","11","2019-10-29 16:29:29","5","9","45","1"
"2521416","5A83E209-0F9C-4FD0-813E-5F983D8D29B6","11","2019-10-30 17:07:21","8","10","44","1"
"2522141","02AAC256-B11A-4EC7-93DF-3FDFEDC41989","100","2019-10-30 21:17:24","23","25","47","1"
"2522176","02AAC256-B11A-4EC7-93DF-3FDFEDC41989","100","2019-10-30 21:27:37","5","25","47","1"
"2522820","ECB91EED-F6BA-408A-B816-8223D6ACF10B","11","2019-10-31 10:46:04","7","16","4","1"
"2522823","60230163-E00B-43A6-90CF-3A3121004F2B","9","2019-10-31 10:46:59","14","16","4","1"
"2522847","3E6FAB40-7E63-4057-9AAE-63B3BD3BBFE1","11","2019-10-31 10:55:38","4","16","4","1"
"2522990","A686F10E-C004-4AE0-A5CA-DFD196BB8B31","11","2019-10-31 11:45:31","12","15","27","1"
"2522996","F56812E4-D377-4C2F-BC01-235E57467DDD","11","2019-10-31 11:47:22","9","15","27","1"
"2523113","6E542831-94DE-4BE8-B2F0-723E1F9E7F55","11","2019-10-31 12:26:20","0","18","77","1"
"2524722","07112F6E-CBF2-480A-86FE-976F646CD128","10","2019-11-01 00:38:48","0","31","61","1"
"2525026","70872ED1-E99B-4E01-97E1-3430FC34EE49","11","2019-11-01 08:44:35","7","55","32","1"
"2525382","A686F10E-C004-4AE0-A5CA-DFD196BB8B31","11","2019-11-01 11:32:12","14","15","27","1"
"2525385","F56812E4-D377-4C2F-BC01-235E57467DDD","11","2019-11-01 11:32:50","14","15","27","1"
"2526301","9A392D07-1EA0-4E1C-99B5-7CA1619F36C5","9","2019-11-01 17:27:19","12","33","61","1"
"2526505","9A392D07-1EA0-4E1C-99B5-7CA1619F36C5","9","2019-11-01 18:46:14","12","31","11","1"
"2528538","35BF1629-2017-4A7F-A10E-D6D3D16ED886","10","2019-11-03 10:48:58","0","30","44","1"
"2530125","616CF8EC-D891-4C8A-86D8-B10D6B91DB6B","10","2019-11-03 23:16:45","14","31","61","1"
"2531192","DE5B4A5F-011A-4689-B5DC-2C02D11E8F06","11","2019-11-04 14:54:57","24","52","77","1"
"2531356","DE5B4A5F-011A-4689-B5DC-2C02D11E8F06","11","2019-11-04 15:49:54","9","32","48","1"
"2531456","DE5B4A5F-011A-4689-B5DC-2C02D11E8F06","11","2019-11-04 16:18:34","7","35","27","1"
"2531884","4A4B109A-83D0-4025-8DFE-ED0A23609A1A","10","2019-11-04 18:12:11","3","15","4","1"
"2531922","4A4B109A-83D0-4025-8DFE-ED0A23609A1A","10","2019-11-04 18:21:23","2","13","44","1"
"2532410","5A83E209-0F9C-4FD0-813E-5F983D8D29B6","11","2019-11-04 20:42:28","5","32","48","1"
"2532424","A1F55246-CDCF-45C3-BBDD-2D0FFD55942A","11","2019-11-04 20:44:52","31","58","9","1"
"2533871","5A5DB54B-A595-4004-9F3A-EC1C0EC1A1B1","10","2019-11-05 14:45:27","2","35","27","1"
"2533874","2C884827-0334-49CB-9C15-503986FF8DF5","10","2019-11-05 14:45:50","1","35","27","1"
"2533875","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:46:45","0","35","27","1"
"2533882","4ED7DA0C-A19F-4A49-B743-B2F565D552F4","10","2019-11-05 14:49:11","2","35","27","1"
"2533896","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:53:49","0","35","27","1"
"2533897","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:54:02","0","35","27","1"
"2533899","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:54:31","0","35","27","1"
"2533901","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:54:46","0","22","27","1"
"2533902","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:55:06","0","35","27","1"
"2533904","E91E2732-2C90-4C2D-B48F-C141C6C1A0F4","9","2019-11-05 14:55:21","0","35","27","1"
"2534039","9E6EEB5B-A69F-4E9F-81D2-7F4F7BAD7316","10","2019-11-05 15:43:13","0","15","77","1"
"2536571","B7D20915-C00A-47AB-87B7-D235FF83EF11","11","2019-11-06 14:48:16","2","35","27","1"
"2536585","5D5E0346-2237-4DF6-87FF-26591F4845CB","11","2019-11-06 14:52:53","5","35","27","1"
"2536599","FDE59536-DE16-4E3C-ABC5-2905C0FAC572","11","2019-11-06 14:56:31","5","35","27","1"
"2536619","C1419D88-876B-4D8C-B576-6943BA595A7C","11","2019-11-06 15:01:46","6","35","27","1"
"2537107","60CB733B-7837-404D-94DA-CDCA2A6B622D","10","2019-11-06 17:03:22","11","14","48","1"
"2538282","BDDA95AF-C507-4DDC-BB32-414EC53BE00C","11","2019-11-06 20:57:20","13","18","48","1"
"2538877","015E9708-951F-4AFB-8FA2-83C50E7AF156","10","2019-11-07 02:24:15","0","18","48","1"
"2539020","C9ADA356-26A5-40F7-82DE-5E8122B76524","11","2019-11-07 08:41:11","5","35","27","1"
"2539027","9E6EEB5B-A69F-4E9F-81D2-7F4F7BAD7316","10","2019-11-07 08:46:54","0","15","77","1"
