"ResultId","Source","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"243106","0","AD19493B-851F-4CE4-A059-AE971F48E31F","11","2020-04-04 10:08:41","9","14","48","1"
"243160","0","865FBF3A-E947-4A6A-9688-FFE5D46B2617","11","2020-04-04 11:00:04","20","25","75","1"
"243207","0","111254D3-9835-4D0E-9A9C-72A2B2D6448F","11","2020-04-04 11:04:09","36","53","31","1"
"243225","0","CDF78132-27A4-4A27-AF71-017F2262C168","11","2020-04-04 11:07:11","15","22","4","1"
"243237","0","D4532C65-9328-4396-BDB2-A20A60F649C5","11","2020-04-04 11:09:41","30","53","31","1"
"243263","0","94973F8F-6370-4A84-8F2C-A778AC615829","11","2020-04-04 11:22:44","6","25","75","1"
"243273","0","BC55D98A-B98D-44D7-9652-3CB89314F08B","11","2020-04-04 12:00:01","14","25","75","1"
"243277","0","32BEDD0A-6E62-4182-AB9B-5889999D8155","11","2020-04-04 12:00:02","29","53","31","1"
"243279","0","8729F68E-995D-4A03-9652-EB9DBC389815","11","2020-04-04 12:00:02","15","17","27","1"
"243285","0","34175E8F-972F-4165-BCC4-A96378EF1068","11","2020-04-04 12:00:03","36","53","31","1"
"243292","0","FA7FB4D4-87B7-4B2C-ADA9-7793428B4125","11","2020-04-04 12:00:04","15","22","4","1"
"243296","0","89BDD540-9EA7-4794-BC0A-C9637314CEF2","11","2020-04-04 12:00:04","15","25","75","1"
"243298","0","74EEB96D-4229-4AC2-8509-9E0BF11FF3CE","11","2020-04-04 12:00:06","13","25","75","1"
"243316","0","3E497240-E2A3-4AFD-A104-6A75A0BA9A3F","11","2020-04-04 12:00:52","20","25","75","1"
"243322","0","8BFF3FC8-B66E-47BA-8964-9211C5C3B152","11","2020-04-04 12:02:30","9","14","48","1"
"243324","0","D377E22F-A0EB-4429-95E3-AFDE93AF8729","11","2020-04-04 12:03:14","13","30","77","1"
"243326","0","9857CE93-83F3-441A-8D88-466C7F626A38","11","2020-04-04 12:04:05","9.5","22","4","1"
"243330","0","C62CB6A2-9309-4F55-825A-F1FE32BAAA6D","11","2020-04-04 12:05:36","17","22","4","1"
"243347","0","D4550BBB-0565-4D25-81FA-49A536713150","11","2020-04-04 12:09:16","11","22","4","1"
"243348","0","B2780B0B-6A77-460B-8079-37A7F3510D64","11","2020-04-04 12:09:22","43","53","31","1"
"243354","0","5FCC24DC-6144-4DBF-8ABC-15274A3F0CD6","11","2020-04-04 12:12:04","15.5","22","4","1"
"243355","0","EC826B0A-EDAC-4F21-856F-B1E66387563F","11","2020-04-04 12:12:11","15.5","22","4","1"
"243357","0","7202FE5E-FC46-4BBC-BA7B-68EB66D3797A","11","2020-04-04 12:12:56","15","22","4","1"
"243358","0","FD4F526E-1473-45E4-A1F0-426EA3A40481","11","2020-04-04 12:15:59","18","22","4","1"
"243359","0","A2C6EB0F-5909-4031-AF51-CEC280E6951F","11","2020-04-04 12:16:13","14.5","22","4","1"
"243361","0","DE577CA4-D48B-44FB-9187-6FF7B88C2021","11","2020-04-04 12:18:05","15.5","22","4","1"
"243366","0","B6742971-BB32-4F63-A830-A6DF966E599E","11","2020-04-04 12:20:09","11","22","4","1"
"243367","0","A83FFA26-E2E5-4A6E-B269-392716174F81","11","2020-04-04 12:21:22","11.5","22","4","1"
"243370","0","973C8E0F-8050-4FEC-804F-241C09756BE2","11","2020-04-04 12:24:50","13","14","48","1"
"243372","0","9F005122-1577-40A9-8AED-F5845CEEC59E","11","2020-04-04 12:28:14","15.5","22","4","1"
"243374","0","54DA3CE7-DE79-4F63-B2AE-2A1B6CFA2DD4","11","2020-04-04 12:28:48","13","22","4","1"
"243376","0","F6C4EAD7-8781-4467-B817-E0D8A143B60F","11","2020-04-04 12:38:13","3","40","61","1"
"243382","0","34DDF9D2-7FA7-4F0B-8037-F446EA0FC3BE","11","2020-04-04 13:00:02","17","30","77","1"
"243394","0","905AC53D-026E-4AE7-A4A3-E113CC96E9C8","11","2020-04-04 13:00:04","19","25","75","1"
"243404","0","57FFC34F-12C9-476F-8EF6-7DED514C5FB0","11","2020-04-04 13:00:13","15","25","75","1"
"243405","0","AD19493B-851F-4CE4-A059-AE971F48E31F","11","2020-04-04 13:00:15","20","40","61","1"
"243413","0","6D91C47A-2849-463E-83BC-7CC56C5E5A53","11","2020-04-04 13:01:15","13","25","75","1"
"243416","0","5E297EB2-9551-4E15-AB1D-0633621F4366","11","2020-04-04 13:04:21","14","25","75","1"
"243417","0","DC66ECE0-4505-43F6-B877-E3C9613758ED","11","2020-04-04 13:05:04","8","25","75","1"
"243421","0","460F4461-51A9-4CBB-8621-537B5C7344C2","11","2020-04-04 13:05:37","15","25","75","1"
"243430","0","048B145D-93FF-43BA-98BD-19917C465A11","11","2020-04-04 13:07:00","18","22","4","1"
"243431","0","E7E618BF-EE5F-4FA1-9F93-97D4214FA40B","11","2020-04-04 13:07:47","10","14","48","1"
"243438","0","D874D07A-8001-4123-888F-71252D2D586C","11","2020-04-04 13:09:00","13","30","77","1"
"243446","0","B0B356E1-1864-422F-A9B1-0DD2687EDEE8","11","2020-04-04 13:10:51","14","25","75","1"
"243451","0","FE8956DD-E5A6-4CA9-8361-E69D10BB1637","11","2020-04-04 13:12:55","17","25","75","1"
"243457","0","0F940B57-55DA-4440-829B-E5F1237AFC2F","11","2020-04-04 13:13:56","18","25","75","1"
"243467","0","DF488D41-4791-4D72-AFB4-D2361EA244FF","11","2020-04-04 13:25:29","17","25","75","1"
"243472","0","25716590-D7B3-4A24-803D-FF451BA759AD","11","2020-04-04 13:41:13","19","25","75","1"
"243490","0","BFDFDB91-9340-4457-A5C6-D82E9C65384A","11","2020-04-04 14:00:04","24","27","9","1"
"243500","0","57FFC34F-12C9-476F-8EF6-7DED514C5FB0","11","2020-04-04 14:00:41","4","8","13","1"
"243509","0","65D0CA57-AFE8-4F23-AD3E-9EB9437BE119","11","2020-04-04 14:02:20","12","25","75","1"
"243510","0","8826F77B-8EBE-473E-AE05-D3C52EEC8DA2","11","2020-04-04 14:02:45","13","25","75","1"
"243517","0","B0B356E1-1864-422F-A9B1-0DD2687EDEE8","11","2020-04-04 14:04:41","3","8","13","1"
"243519","0","905AC53D-026E-4AE7-A4A3-E113CC96E9C8","11","2020-04-04 14:05:20","5","8","13","1"
"243532","0","6D91C47A-2849-463E-83BC-7CC56C5E5A53","11","2020-04-04 14:09:26","6","8","13","1"
"243536","0","00D1E369-3E36-47C0-8296-E3B1EE07265C","11","2020-04-04 14:10:48","2","25","75","1"
"243541","0","4F1C920B-C4B2-4D4F-962F-AF8F7A9B0D0F","11","2020-04-04 14:13:53","0","25","75","1"
"243553","0","25716590-D7B3-4A24-803D-FF451BA759AD","11","2020-04-04 14:30:38","6","8","13","1"
"243561","0","0F940B57-55DA-4440-829B-E5F1237AFC2F","11","2020-04-04 14:55:51","2","8","13","1"
"243576","0","460F4461-51A9-4CBB-8621-537B5C7344C2","11","2020-04-04 15:00:02","9","14","48","1"
"243585","0","AA98E0DD-8D81-45D9-BC1E-407E285A2BB2","11","2020-04-04 15:00:03","41","53","31","1"
"243594","0","DF488D41-4791-4D72-AFB4-D2361EA244FF","11","2020-04-04 15:00:07","14","14","48","1"
"243598","0","EE1E0E4D-833F-4A56-93F3-CDA204490918","11","2020-04-04 15:00:16","17","25","75","1"
"243614","0","FA055231-F343-4547-88D9-C68E9372E05C","11","2020-04-04 15:03:22","7","14","48","1"
"243618","0","8BFF3FC8-B66E-47BA-8964-9211C5C3B152","11","2020-04-04 15:04:31","19","33","75","1"
"243619","0","973C8E0F-8050-4FEC-804F-241C09756BE2","11","2020-04-04 15:04:50","15","22","4","1"
"243647","0","4F1C920B-C4B2-4D4F-962F-AF8F7A9B0D0F","11","2020-04-04 15:16:33","8","14","48","1"
"243648","0","BDB33714-0067-4059-8E3F-2FA12E5B172E","11","2020-04-04 15:20:32","6","8","13","1"
"243668","0","32429053-A199-49A6-85F0-BE26FEF9517B","11","2020-04-06 09:00:03","16","22","4","1"
"243686","0","A3CAAF1B-87CC-473C-A6D2-0BC780C48026","11","2020-04-06 09:00:15","24","27","9","1"
"243701","0","72776217-979E-4E32-91D5-DEE8575C587D","11","2020-04-06 09:03:19","23","27","9","1"
"243716","0","4D921C42-AF37-488F-A8C3-F8A5F6EBA51F","11","2020-04-06 09:06:35","13","25","75","1"
"243717","0","DFCBA91A-0BE5-4EB9-899E-D0166882F392","11","2020-04-06 09:06:38","26","53","31","1"
"243719","0","EBCE13AE-7518-4FE2-9E31-A49F9FBCA036","11","2020-04-06 09:06:55","23","40","61","1"
"243739","0","8FA67835-19F5-476D-9C59-9830509B5690","11","2020-04-06 09:10:40","13","25","75","1"
"243742","0","DAED7483-B78B-4CC3-9B48-D5CE524EBDC0","11","2020-04-06 09:11:52","18","25","75","1"
"243778","0","A729B804-EDD5-429F-94C7-87667A4E3047","11","2020-04-06 09:33:05","19","25","75","1"
"243799","0","228F41F3-37EC-4C2E-A509-1B1A20645D16","11","2020-04-06 10:15:03","10","14","48","1"
"243834","0","FA7FB4D4-87B7-4B2C-ADA9-7793428B4125","11","2020-04-06 10:16:49","16","25","75","1"
"243843","0","FE3FA7DB-8842-41EC-9EB3-4DF8FEF3E5B5","11","2020-04-06 10:18:54","26","37","31","1"
"243861","0","ED6F9AA4-97B0-49E8-991A-8A808E316E4D","11","2020-04-06 10:22:39","6","14","48","1"
"243867","0","9991BFA7-AC50-406C-B532-EA3691F064EC","11","2020-04-06 10:25:38","17","25","75","1"
"243871","0","840266A6-688C-4266-81E9-86E4B4FA0A81","11","2020-04-06 10:26:59","11","25","75","1"
"243878","0","234BCCCC-82D5-4E1F-9443-7BAE855C1CBC","11","2020-04-06 10:37:27","14","14","48","1"
"243886","0","3AFA6132-EE80-4515-8FB7-7A9688C399C3","11","2020-04-06 10:53:02","21","40","61","1"
"243941","0","3E497240-E2A3-4AFD-A104-6A75A0BA9A3F","11","2020-04-06 11:33:45","31","40","61","1"
"243955","0","40301152-F7DE-4737-81E0-37D0B2D00F0E","11","2020-04-06 11:36:32","14","14","48","1"
"243963","0","D377E22F-A0EB-4429-95E3-AFDE93AF8729","11","2020-04-06 11:37:47","6","16","27","1"
"243969","0","A2841754-3290-45D2-A2E8-945E7827A5D3","11","2020-04-06 11:39:20","20","25","75","1"
"243983","0","141B72DD-493B-42B7-87D7-E69989A82746","11","2020-04-06 11:45:19","17","22","4","1"
"243985","0","DFA6DDFB-B924-42E0-B421-313E4AAC6E51","11","2020-04-06 11:45:58","14","14","48","1"
"243996","0","9AC052CD-FC77-4869-9BAA-7F17CFD96976","11","2020-04-06 12:00:29","16.5","22","4","1"
"244008","0","24561DB4-8B55-46DD-B36C-BBC099E4165E","11","2020-04-06 12:45:01","34","53","31","1"
"244026","0","B34A620E-C5F3-4DC8-AAE8-2FE41E0DEEFD","11","2020-04-06 12:45:04","18","25","75","1"
"244058","0","B74E20F6-E502-4B93-A56F-32E5842AE07A","11","2020-04-06 12:51:17","12","14","48","1"
"244066","0","973C8E0F-8050-4FEC-804F-241C09756BE2","11","2020-04-06 12:52:18","17","25","75","1"
"244076","0","229D3B03-8E08-485F-B5B6-C0E02EFCF7B7","11","2020-04-06 12:54:43","10","14","48","1"
"244103","0","913D44B5-434E-4D5E-9016-60BC21B36A2C","11","2020-04-06 13:21:16","13","22","4","1"
"244142","0","3724D156-5E7F-49DE-8DA3-85600CFA84FA","11","2020-04-06 14:30:02","22","22","4","1"
"244143","0","8C7DC164-CCEA-4C29-B125-F1024A0ED6DE","11","2020-04-06 14:30:02","38","39","61","1"
"244150","0","865FBF3A-E947-4A6A-9688-FFE5D46B2617","11","2020-04-06 14:30:03","11","16","27","1"
"244171","0","166236AF-8A89-465F-A1C7-5F8DE8DC0C5D","11","2020-04-06 14:30:51","12","14","48","1"
"244179","0","F6E4D471-1D5A-4FF9-BCEB-95B44CAAB43C","11","2020-04-06 14:32:08","19","27","9","1"
"244190","0","BB9EACE0-393E-4264-84DF-7E75BE71D75D","11","2020-04-06 14:33:53","14","17","27","1"
"244200","0","EBCE13AE-7518-4FE2-9E31-A49F9FBCA036","11","2020-04-06 14:36:50","25","40","61","1"
"244205","0","A5835E32-B724-4F17-B7B7-31E40F1AAAB9","11","2020-04-06 14:40:42","20","30","44","1"
"244212","0","8680B863-3C62-481F-8C9B-93DC6ED22961","11","2020-04-06 14:42:44","15","30","77","1"
"244220","0","965E22E9-045C-4B3E-AA0E-D4AC08E87571","11","2020-04-06 14:47:13","7","25","75","1"
"244229","0","3E9ED031-97EB-4EC8-A4DC-E8245E5179E7","11","2020-04-06 14:54:19","20","22","4","1"
"244252","0","708AFCF7-CD3F-4B63-9246-C2831E43CBF5","11","2020-04-06 15:45:02","16","40","61","1"
"244260","0","7C633549-AFEE-4C93-A98E-4B1F5FC83813","11","2020-04-06 15:45:02","21","25","75","1"
"244277","0","8A180D2D-4608-4E68-9A69-D54D5614F6B5","11","2020-04-06 15:45:06","12","14","48","1"
"244279","0","FA209AE8-B6FE-41F4-86C7-8942B800AE40","11","2020-04-06 15:45:07","11","14","48","1"
"244281","0","CE23F569-19FA-4C15-AFCB-1F29153B3DC2","11","2020-04-06 15:45:08","18","25","75","1"
"244299","0","FA055231-F343-4547-88D9-C68E9372E05C","11","2020-04-06 15:47:10","13","25","75","1"
"244303","0","8BFF3FC8-B66E-47BA-8964-9211C5C3B152","11","2020-04-06 15:47:43","18","27","9","1"
"244321","0","BFAA5329-071E-4D35-B01E-8E62849A2E7F","11","2020-04-06 15:52:08","20","27","9","1"
"244328","0","7008C9C5-46BC-4ACA-BE55-37EE703C6B44","11","2020-04-06 15:54:27","24","30","77","1"
"244336","0","751CE6D6-ECA2-498F-BBF8-60910DE061A0","11","2020-04-06 15:59:14","15","27","9","1"
"244359","0","FA7FB4D4-87B7-4B2C-ADA9-7793428B4125","11","2020-04-06 17:00:02","33","40","61","1"
"244375","0","DFA6DDFB-B924-42E0-B421-313E4AAC6E51","11","2020-04-06 17:00:06","23","40","61","1"
"244384","0","8C690BB7-4954-40C3-826B-C440D57C2C32","10","2020-04-06 17:00:29","13","21","61","1"
"244392","0","BDB33714-0067-4059-8E3F-2FA12E5B172E","11","2020-04-06 17:01:57","13","14","48","1"
"244399","0","B4816FC2-CAF4-47EE-8AC7-73E32767E771","11","2020-04-06 17:03:42","2","8","13","1"
"244407","0","AD1B63B4-D8DD-4DA7-A6DD-79B91E187821","11","2020-04-06 17:05:49","17","25","75","1"
"244420","0","F6E4D471-1D5A-4FF9-BCEB-95B44CAAB43C","11","2020-04-06 17:08:53","6","17","27","1"
"244433","0","F175F027-1DE2-4C50-B832-10BDB81B5335","11","2020-04-06 17:13:59","15","25","75","1"
"244436","0","8663F30F-EFA8-4E32-915E-921C5BCC26AC","11","2020-04-06 17:21:49","18","25","75","1"
"244438","0","021EFCFE-5591-4E77-B979-15AACEC66650","11","2020-04-06 17:23:19","15","25","75","1"
"244439","0","A8CFE2A7-F9CC-435E-851A-1C0B95C697FF","11","2020-04-06 17:23:53","17","53","31","1"
"244485","0","21C1B8F1-0EB9-42A5-BF83-095B8763712A","10","2020-04-07 09:00:07","12","19","4","1"
"244508","0","5489FDCF-52FF-4A18-87B1-B97A57F46933","11","2020-04-07 09:02:39","7","14","48","1"
"244527","0","BF0608DF-07D3-49FD-B955-547CBF0D9481","11","2020-04-07 09:05:58","15","30","77","1"
"244529","0","8712FB6A-6318-4B96-8BFF-94D231F834B7","11","2020-04-07 09:06:04","10","14","48","1"
"244542","0","B48B7CED-F2DB-4AFC-9CDB-69904F66BBE8","11","2020-04-07 09:08:53","6","32","48","1"
"244569","0","F0E34EDA-1C08-4522-AC9C-ED0CFDCF81B6","11","2020-04-07 09:15:31","27","37","31","1"
"244580","0","E2E1F24F-1537-4560-9F98-FF386D5E61CF","11","2020-04-07 09:22:25","30","37","31","1"
"244643","0","052EDC7A-6AAE-47B3-96BF-902E3D1E1DF4","11","2020-04-07 10:15:09","0","25","75","1"
"244848","0","3724D156-5E7F-49DE-8DA3-85600CFA84FA","11","2020-04-07 12:45:02","12","14","48","1"
"244853","0","166236AF-8A89-465F-A1C7-5F8DE8DC0C5D","11","2020-04-07 12:45:02","10","25","75","1"
"244868","0","865FBF3A-E947-4A6A-9688-FFE5D46B2617","11","2020-04-07 12:45:04","16","17","27","1"
"244888","0","D377E22F-A0EB-4429-95E3-AFDE93AF8729","11","2020-04-07 12:46:33","11","30","77","1"
"244890","0","90A7D558-82D6-489A-9D69-A23C6AA459C2","11","2020-04-07 12:46:44","18","22","4","1"
"244931","0","BB9EACE0-393E-4264-84DF-7E75BE71D75D","11","2020-04-07 12:53:48","13","14","48","1"
"245045","0","BDB33714-0067-4059-8E3F-2FA12E5B172E","11","2020-04-07 14:31:13","21","22","4","1"
"245049","0","12C3F548-02EF-4C45-B9A9-5627B9F6FEDD","11","2020-04-07 14:31:33","21","65","61","1"
"245065","0","ED6F9AA4-97B0-49E8-991A-8A808E316E4D","11","2020-04-07 14:34:43","27","40","61","1"
"245078","0","3A3DBF26-C0A2-465F-9907-2F6DE6CBAAC9","11","2020-04-07 14:36:54","31","40","61","1"
"245082","0","D8C0716B-614C-46FC-B754-CA5CE457F2EF","11","2020-04-07 14:37:22","14","25","75","1"
"245153","0","9EDF1C67-4166-4CA2-8146-44758953BE72","11","2020-04-07 15:45:04","17","17","27","1"
"245192","0","7008C9C5-46BC-4ACA-BE55-37EE703C6B44","11","2020-04-07 15:50:15","11","14","48","1"
"245194","0","15AF483B-DCB2-48FB-98C0-553B93E03E9C","11","2020-04-07 15:51:22","13","14","48","1"
"245248","0","865FBF3A-E947-4A6A-9688-FFE5D46B2617","11","2020-04-07 17:00:02","13","14","48","1"
"245334","0","8C7DC164-CCEA-4C29-B125-F1024A0ED6DE","11","2020-04-07 17:36:30","9","14","48","1"
"245368","0","32429053-A199-49A6-85F0-BE26FEF9517B","11","2020-04-08 09:00:19","24","30","44","1"
"245384","0","DAED7483-B78B-4CC3-9B48-D5CE524EBDC0","11","2020-04-08 09:01:31","24","31","86","1"
"245388","0","3E9ED031-97EB-4EC8-A4DC-E8245E5179E7","11","2020-04-08 09:01:57","21","25","75","1"
"245402","0","61032242-F1CD-456C-90A4-0478E3A989F0","11","2020-04-08 09:03:12","29","37","31","1"
"245437","0","4D921C42-AF37-488F-A8C3-F8A5F6EBA51F","11","2020-04-08 09:07:44","29","40","61","1"
"245512","0","228F41F3-37EC-4C2E-A509-1B1A20645D16","11","2020-04-08 10:15:03","19","40","61","1"
"245518","0","72776217-979E-4E32-91D5-DEE8575C587D","11","2020-04-08 10:15:03","11","14","48","1"
"245525","0","15A1BD34-A2A6-40DF-AF3C-512148EADE92","11","2020-04-08 10:15:05","27","40","61","1"
"245538","0","6A65995D-1B4D-41FB-B515-FA5BF4043FD5","11","2020-04-08 10:15:17","12","17","27","1"
"245542","0","BF0608DF-07D3-49FD-B955-547CBF0D9481","11","2020-04-08 10:15:35","14","22","4","1"
"245544","0","BB9EACE0-393E-4264-84DF-7E75BE71D75D","11","2020-04-08 10:15:39","27","30","77","1"
"245547","0","ABDDDC51-0F75-49AD-A5DE-75264120CA63","11","2020-04-08 10:15:48","17","22","4","1"
"245557","0","BFAA5329-071E-4D35-B01E-8E62849A2E7F","11","2020-04-08 10:18:54","20","25","75","1"
"245571","0","052EDC7A-6AAE-47B3-96BF-902E3D1E1DF4","11","2020-04-08 10:21:38","13","14","48","1"
"245589","0","E2E1F24F-1537-4560-9F98-FF386D5E61CF","11","2020-04-08 10:26:47","19","22","4","1"
"245591","0","308C93CE-6300-459E-A40D-1B3D07E9EF3F","11","2020-04-08 10:26:55","13","25","75","1"
"245597","0","2F4FD429-EB9F-4284-96B1-32ED1458BE0B","11","2020-04-08 10:30:31","17","22","4","1"
"245602","0","003CF9B0-9E7C-4414-98B9-32B8CF410766","11","2020-04-08 10:49:51","11.5","22","4","1"
"245613","0","3724D156-5E7F-49DE-8DA3-85600CFA84FA","11","2020-04-08 11:30:01","19","25","75","1"
"245625","0","2D9766F7-A932-4414-87CF-BC3268A863B7","11","2020-04-08 11:30:03","15","22","4","1"
"245629","0","FC88CACF-41CB-4D82-8CB7-F465C82360C9","11","2020-04-08 11:30:04","16","30","44","1"
"245633","0","A729B804-EDD5-429F-94C7-87667A4E3047","11","2020-04-08 11:30:08","19","30","44","1"
"245657","0","ED6F9AA4-97B0-49E8-991A-8A808E316E4D","11","2020-04-08 11:33:54","15","22","4","1"
"245671","0","40301152-F7DE-4737-81E0-37D0B2D00F0E","11","2020-04-08 11:38:34","14","17","27","1"
"245673","0","916030E6-6C07-4C7B-AF2C-7870F387FB66","11","2020-04-08 11:40:03","13","17","27","1"
"245679","0","E452F403-CA1C-4610-8AC4-385C6BC2E909","11","2020-04-08 11:42:29","20","53","31","1"
"245686","0","944B386B-AEF2-4EA4-A3EB-6AFA7208B25D","11","2020-04-08 11:45:19","17","27","9","1"
"245692","0","985ABEA3-6ABE-4EF5-9370-EC3576A46223","11","2020-04-08 11:48:42","18","27","9","1"
"245695","0","379CF78D-D9BA-4B16-9694-05272C800708","11","2020-04-08 11:51:10","18","40","61","1"
"245699","0","CDE817E4-0F8B-4E37-B12E-4C174009E5F9","11","2020-04-08 12:05:39","16","25","75","1"
"245720","0","708AFCF7-CD3F-4B63-9246-C2831E43CBF5","11","2020-04-08 12:45:02","4","14","48","1"
"245729","0","796B4AE1-9246-4E35-A870-2501E49C1CA8","11","2020-04-08 12:45:03","26","27","9","1"
"245736","0","8A180D2D-4608-4E68-9A69-D54D5614F6B5","11","2020-04-08 12:45:08","15","22","4","1"
"245745","0","90A7D558-82D6-489A-9D69-A23C6AA459C2","11","2020-04-08 12:45:24","24","40","61","1"
"245749","0","DFA6DDFB-B924-42E0-B421-313E4AAC6E51","11","2020-04-08 12:45:36","18","25","75","1"
"245752","0","229D3B03-8E08-485F-B5B6-C0E02EFCF7B7","11","2020-04-08 12:45:56","9","25","75","1"
"245760","0","24561DB4-8B55-46DD-B36C-BBC099E4165E","11","2020-04-08 12:48:03","14","25","75","1"
"245766","0","C6950387-C29F-4A5D-979B-F123ECBF09FD","11","2020-04-08 12:49:23","26","40","61","1"
"245779","0","7600749A-3C6C-4508-8F92-BEB55DF57714","11","2020-04-08 12:53:37","17","40","61","1"
"245782","0","B4816FC2-CAF4-47EE-8AC7-73E32767E771","11","2020-04-08 12:53:48","13","14","48","1"
"245784","0","532C2C01-66AD-40F4-B727-0714169F1FFC","11","2020-04-08 12:55:50","24","31","86","1"
"245877","0","8C7DC164-CCEA-4C29-B125-F1024A0ED6DE","11","2020-04-08 14:30:02","18","25","75","1"
"245888","0","BDB33714-0067-4059-8E3F-2FA12E5B172E","11","2020-04-08 14:30:18","22","25","75","1"
"245900","0","6364B8C1-AC08-4ED9-9EEC-B8289E006F49","11","2020-04-08 14:31:43","23","25","75","1"
"245909","0","7600749A-3C6C-4508-8F92-BEB55DF57714","11","2020-04-08 14:33:06","9.5","22","4","1"
"245919","0","BCD61D92-6DF7-406F-B7D8-A896A8B5B000","11","2020-04-08 14:34:39","17","40","61","1"
"245920","0","F9D7DF1B-8AE1-4F91-9AAC-0FB195EF5D49","11","2020-04-08 14:34:40","16","22","4","1"
"245922","0","BFDFDB91-9340-4457-A5C6-D82E9C65384A","11","2020-04-08 14:35:17","20","25","75","1"
"245928","0","EBCE13AE-7518-4FE2-9E31-A49F9FBCA036","11","2020-04-08 14:36:15","9","31","86","1"
"245941","0","9ED98814-952E-42D7-94A0-5B470FCE16F2","11","2020-04-08 14:38:53","22","25","75","1"
"245952","0","CDE817E4-0F8B-4E37-B12E-4C174009E5F9","11","2020-04-08 14:43:46","26","31","86","1"
"245962","0","8680B863-3C62-481F-8C9B-93DC6ED22961","11","2020-04-08 14:54:24","13","14","48","1"
"245985","0","865FBF3A-E947-4A6A-9688-FFE5D46B2617","11","2020-04-08 15:45:03","20","25","75","1"
"245992","0","7C633549-AFEE-4C93-A98E-4B1F5FC83813","11","2020-04-08 15:45:04","13","14","48","1"
"246003","0","7008C9C5-46BC-4ACA-BE55-37EE703C6B44","11","2020-04-08 15:45:16","20","25","75","1"
"246038","0","EBCE13AE-7518-4FE2-9E31-A49F9FBCA036","11","2020-04-08 15:53:26","12","30","44","1"
"246040","0","E452F403-CA1C-4610-8AC4-385C6BC2E909","11","2020-04-08 15:53:53","18","40","61","1"
"246042","0","8663F30F-EFA8-4E32-915E-921C5BCC26AC","11","2020-04-08 15:54:14","15","17","27","1"
"246043","0","A5835E32-B724-4F17-B7B7-31E40F1AAAB9","11","2020-04-08 15:54:14","18","25","75","1"
"246055","0","B265C6B9-83E0-481F-A921-048F1A76C0F3","11","2020-04-08 15:58:12","19","30","44","1"
"246099","0","AD1B63B4-D8DD-4DA7-A6DD-79B91E187821","11","2020-04-08 17:00:20","25","31","86","1"
"246102","0","5CDB2437-05EE-43AE-B7F3-52B78027A5AC","11","2020-04-08 17:00:36","22","27","9","1"
"246120","0","8C690BB7-4954-40C3-826B-C440D57C2C32","10","2020-04-08 17:04:28","6","17","12","1"
"246151","0","FE281F27-65DE-4634-8962-7267A694B3DB","11","2020-04-08 17:16:59","15","30","77","1"
